Open,Close,High,Low,Volume,Date
1876.18,1859.33,1876.18,1812.29,1,1/20/2016
1888.66,1881.33,1901.44,1864.6,876,1/19/2016
1916.68,1880.33,1916.68,1857.83,1,1/15/2016
1891.68,1921.84,1934.47,1878.93,920,1/14/2016
1940.34,1890.28,1950.33,1886.41,874,1/13/2016
1927.83,1938.68,1947.38,1914.35,759,1/12/2016
1926.12,1923.67,1935.65,1901.1,775,1/11/2016
1945.97,1922.03,1960.4,1918.46,800,1/8/2016
1985.32,1943.09,1985.32,1938.83,860,1/7/2016
2011.71,1990.26,2011.71,1979.05,734,1/6/2016
2013.78,2016.71,2021.94,2004.17,619,1/5/2016
2038.2,2012.66,2038.2,1989.68,802,1/4/2016
2060.59,2043.94,2062.54,2043.62,482,12/31/2015
2077.34,2063.36,2077.34,2061.97,334,12/30/2015
2060.54,2078.36,2081.56,2060.54,379,12/29/2015
2057.77,2056.5,2057.77,2044.2,367,12/28/2015
2063.52,2060.99,2067.36,2058.73,250,12/24/2015
2042.2,2064.29,2064.73,2042.2,545,12/23/2015
2023.15,2038.97,2042.74,2020.49,546,12/22/2015
2010.27,2021.15,2022.9,2005.93,610,12/21/2015
2040.81,2005.55,2040.81,2005.33,1,12/18/2015
2073.76,2041.89,2076.37,2041.66,646,12/17/2015
2046.5,2073.07,2076.72,2042.43,680,12/16/2015
2025.55,2043.41,2053.87,2025.55,689,12/15/2015
2013.37,2021.94,2022.92,1993.26,771,12/14/2015
2047.27,2012.37,2047.27,2008.8,718,12/11/2015
2047.93,2052.23,2067.65,2045.67,597,12/10/2015
2061.17,2047.62,2080.33,2036.53,719,12/9/2015
2073.39,2063.59,2073.85,2052.32,666,12/8/2015
2090.42,2077.07,2090.42,2066.78,639,12/7/2015
2051.24,2091.69,2093.84,2051.24,740,12/4/2015
2080.71,2049.62,2085,2042.35,749,12/3/2015
2101.71,2079.51,2104.27,2077.11,615,12/2/2015
2082.93,2102.63,2103.37,2082.93,591,12/1/2015
2090.95,2080.41,2093.81,2080.41,818,11/30/2015
2088.82,2090.11,2093.29,2084.13,240,11/27/2015
2089.3,2088.87,2093,2086.3,440,11/25/2015
2084.42,2089.14,2094.12,2070.29,607,11/24/2015
2089.41,2086.59,2095.61,2081.39,571,11/23/2015
2082.82,2089.17,2097.06,2082.82,689,11/20/2015
2083.7,2081.24,2086.74,2078.76,536,11/19/2015
2051.99,2083.58,2085.31,2051.99,608,11/18/2015
2053.67,2050.44,2066.69,2045.9,677,11/17/2015
2022.08,2053.19,2053.22,2019.39,607,11/16/2015
2044.64,2023.04,2044.64,2022.02,652,11/13/2015
2072.29,2045.97,2072.29,2045.66,573,11/12/2015
2083.41,2075,2086.94,2074.85,511,11/11/2015
2077.19,2081.72,2083.67,2069.91,564,11/10/2015
2096.56,2078.58,2096.56,2068.24,664,11/9/2015
2098.6,2099.2,2101.91,2083.74,661,11/6/2015
2101.68,2099.93,2108.78,2090.41,589,11/5/2015
2110.6,2102.31,2114.59,2096.98,615,11/4/2015
2102.63,2109.79,2116.48,2097.51,588,11/3/2015
2080.76,2104.05,2106.2,2080.76,579,11/2/2015
2090,2079.36,2094.32,2079.34,789,10/30/2015
2088.35,2089.41,2092.52,2082.63,549,10/29/2015
2066.48,2090.35,2090.35,2063.11,660,10/28/2015
2068.75,2065.89,2070.37,2058.84,650,10/27/2015
2075.08,2071.18,2075.14,2066.53,602,10/26/2015
2058.19,2075.15,2079.74,2058.19,745,10/23/2015
2021.88,2052.51,2055.2,2021.88,786,10/22/2015
2033.47,2018.94,2037.97,2017.22,610,10/21/2015
2033.13,2030.77,2039.12,2026.61,563,10/20/2015
2031.73,2033.66,2034.45,2022.31,600,10/19/2015
2024.37,2033.11,2033.54,2020.46,711,10/16/2015
1996.47,2023.86,2024.15,1996.47,671,10/15/2015
2003.66,1994.24,2009.56,1990.73,629,10/14/2015
2015,2003.69,2022.34,2001.78,567,10/13/2015
2015.65,2017.46,2018.66,2010.55,464,10/12/2015
2013.73,2014.89,2020.13,2007.61,623,10/9/2015
1994.01,2013.43,2016.5,1987.53,604,10/8/2015
1982.34,1995.83,1999.31,1976.44,735,10/7/2015
1986.63,1979.92,1991.62,1971.99,679,10/6/2015
1954.33,1987.05,1989.17,1954.33,725,10/5/2015
1921.77,1951.36,1951.36,1893.7,763,10/2/2015
1919.65,1923.82,1927.21,1900.7,676,10/1/2015
1887.14,1920.03,1920.53,1887.14,848,9/30/2015
1881.9,1884.09,1899.48,1871.91,735,9/29/2015
1929.18,1881.77,1929.18,1879.21,776,9/28/2015
1935.93,1931.34,1952.89,1921.5,691,9/25/2015
1934.81,1932.24,1937.17,1908.92,715,9/24/2015
1943.24,1938.76,1949.52,1932.57,505,9/23/2015
1961.39,1942.74,1961.39,1929.22,692,9/22/2015
1960.84,1966.97,1979.64,1955.8,570,9/21/2015
1989.66,1958.03,1989.66,1953.45,1,9/18/2015
1995.33,1990.2,2020.86,1986.73,704,9/17/2015
1978.02,1995.31,1997.26,1977.93,592,9/16/2015
1955.1,1978.09,1983.19,1954.3,538,9/15/2015
1963.06,1953.03,1963.06,1948.27,546,9/14/2015
1951.45,1961.05,1961.05,1939.19,589,9/11/2015
1941.59,1952.29,1965.29,1937.19,668,9/10/2015
1971.45,1942.04,1988.63,1937.88,666,9/9/2015
1927.3,1969.41,1970.42,1927.3,683,9/8/2015
1947.76,1921.22,1947.76,1911.21,665,9/4/2015
1950.79,1951.13,1975.01,1944.72,632,9/3/2015
1916.52,1948.86,1948.91,1916.52,732,9/2/2015
1970.09,1913.85,1970.09,1903.07,870,9/1/2015
1986.73,1972.18,1986.73,1965.98,764,8/31/2015
1986.06,1988.87,1993.48,1975.19,723,8/28/2015
1942.77,1987.66,1989.6,1942.77,924,8/27/2015
1872.75,1940.51,1943.09,1872.75,1,8/26/2015
1898.08,1867.61,1948.04,1867.08,1,8/25/2015
1965.15,1893.21,1965.15,1867.01,1,8/24/2015
2034.08,1970.89,2034.08,1970.89,1,8/21/2015
2076.61,2035.73,2076.61,2035.73,674,8/20/2015
2095.69,2079.61,2096.17,2070.53,571,8/19/2015
2101.99,2096.92,2103.47,2094.14,444,8/18/2015
2089.7,2102.44,2102.87,2079.3,426,8/17/2015
2083.15,2091.54,2092.45,2080.61,448,8/14/2015
2086.19,2083.39,2092.93,2078.26,502,8/13/2015
2081.1,2086.05,2089.06,2052.09,632,8/12/2015
2102.66,2084.07,2102.66,2076.49,562,8/11/2015
2080.98,2104.18,2105.35,2080.98,536,8/10/2015
2082.61,2077.57,2082.61,2067.91,529,8/7/2015
2100.75,2083.56,2103.32,2075.53,611,8/6/2015
2095.27,2099.84,2112.66,2095.27,580,8/5/2015
2097.68,2093.32,2102.51,2088.6,545,8/4/2015
2104.49,2098.04,2105.7,2087.31,546,8/3/2015
2111.6,2103.84,2114.24,2102.07,639,7/31/2015
2106.78,2108.63,2110.48,2094.97,505,7/30/2015
2094.7,2108.57,2110.6,2094.08,568,7/29/2015
2070.75,2093.25,2095.6,2069.09,612,7/28/2015
2078.19,2067.64,2078.19,2063.52,658,7/27/2015
2102.24,2079.65,2106.01,2077.09,622,7/24/2015
2114.16,2102.15,2116.87,2098.63,583,7/23/2015
2118.21,2114.15,2118.51,2110,604,7/22/2015
2127.55,2119.21,2128.49,2115.4,549,7/21/2015
2126.85,2128.28,2132.82,2123.65,498,7/20/2015
2126.8,2126.64,2128.91,2119.88,626,7/17/2015
2110.55,2124.29,2124.42,2110.55,531,7/16/2015
2109.01,2107.4,2114.14,2102.49,538,7/15/2015
2099.72,2108.95,2111.98,2098.18,501,7/14/2015
2080.03,2099.6,2100.67,2080.03,504,7/13/2015
2052.74,2076.62,2081.31,2052.74,487,7/10/2015
2049.73,2051.31,2074.28,2049.73,553,7/9/2015
2077.66,2046.68,2077.66,2044.66,372,7/8/2015
2069.52,2081.34,2083.74,2044.02,624,7/7/2015
2073.95,2068.76,2078.61,2058.4,586,7/6/2015
2078.03,2076.78,2085.06,2071.02,484,7/2/2015
2067,2077.42,2082.78,2067,531,7/1/2015
2061.19,2063.11,2074.28,2056.32,717,6/30/2015
2098.63,2057.64,2098.63,2056.64,586,6/29/2015
2102.62,2101.49,2108.92,2095.38,927,6/26/2015
2109.96,2102.31,2116.04,2101.78,494,6/25/2015
2123.33,2108.58,2125.1,2108.58,534,6/24/2015
2123.16,2124.2,2128.03,2119.89,453,6/23/2015
2112.5,2122.85,2129.87,2112.5,468,6/22/2015
2121.03,2109.99,2121.64,2109.38,1,6/19/2015
2101.58,2121.24,2126.65,2101.58,544,6/18/2015
2097.4,2100.44,2106.79,2088.86,480,6/17/2015
2084.26,2096.29,2097.4,2082.1,410,6/16/2015
2091.34,2084.43,2091.34,2072.49,504,6/15/2015
2107.43,2094.11,2107.43,2091.33,449,6/12/2015
2106.24,2108.86,2115.02,2106.24,529,6/11/2015
2081.12,2105.2,2108.5,2081.12,507,6/10/2015
2079.07,2080.15,2085.62,2072.14,488,6/9/2015
2092.34,2079.28,2093.01,2079.11,488,6/8/2015
2095.09,2092.83,2100.99,2085.67,559,6/5/2015
2112.35,2095.84,2112.89,2093.23,521,6/4/2015
2110.64,2114.07,2121.92,2109.61,464,6/3/2015
2110.41,2109.6,2117.59,2099.14,471,6/2/2015
2108.64,2111.73,2119.15,2102.54,488,6/1/2015
2120.66,2107.39,2120.66,2104.89,760,5/29/2015
2122.27,2120.79,2122.27,2112.86,434,5/28/2015
2105.13,2123.48,2126.22,2105.13,511,5/27/2015
2125.34,2104.2,2125.34,2099.18,557,5/26/2015
2130.36,2126.06,2132.15,2126.06,423,5/22/2015
2125.55,2130.82,2134.28,2122.95,468,5/21/2015
2127.79,2125.85,2134.72,2122.59,477,5/20/2015
2129.45,2127.83,2133.02,2124.5,493,5/19/2015
2121.3,2129.2,2131.78,2120.01,444,5/18/2015
2122.07,2122.73,2123.89,2116.79,609,5/15/2015
2100.43,2121.1,2121.45,2100.43,477,5/14/2015
2099.62,2098.48,2110.19,2096.04,473,5/13/2015
2102.87,2099.12,2105.06,2085.57,468,5/12/2015
2115.56,2105.33,2117.69,2104.58,467,5/11/2015
2092.13,2116.1,2117.66,2092.13,524,5/8/2015
2079.96,2088,2092.9,2074.99,523,5/7/2015
2091.26,2080.15,2098.42,2067.93,552,5/6/2015
2112.63,2089.46,2115.24,2088.46,532,5/5/2015
2110.23,2114.49,2120.95,2110.23,458,5/4/2015
2087.38,2108.29,2108.41,2087.38,509,5/1/2015
2105.52,2085.51,2105.52,2077.59,686,4/30/2015
2112.49,2106.85,2113.65,2097.41,550,4/29/2015
2108.35,2114.76,2116.09,2094.89,549,4/28/2015
2119.29,2108.92,2125.92,2107.04,590,4/27/2015
2112.8,2117.69,2120.92,2112.8,555,4/24/2015
2107.21,2112.93,2120.49,2103.19,566,4/23/2015
2098.27,2107.96,2109.98,2091.05,505,4/22/2015
2102.82,2097.29,2109.64,2094.38,485,4/21/2015
2084.11,2100.4,2103.94,2084.11,481,4/20/2015
2102.58,2081.18,2102.58,2072.37,661,4/17/2015
2105.96,2104.99,2111.3,2100.02,494,4/16/2015
2097.82,2106.63,2111.91,2097.82,561,4/15/2015
2092.28,2095.84,2098.62,2083.24,449,4/14/2015
2102.03,2092.43,2107.65,2092.33,489,4/13/2015
2091.51,2102.06,2102.61,2091.51,467,4/10/2015
2081.29,2091.18,2093.31,2074.29,473,4/9/2015
2076.94,2081.9,2086.69,2073.3,488,4/8/2015
2080.79,2076.33,2089.81,2076.1,436,4/7/2015
2064.87,2080.62,2086.99,2056.52,603,4/6/2015
2060.03,2066.96,2072.17,2057.32,484,4/2/2015
2067.63,2059.69,2067.63,2048.38,564,4/1/2015
2084.05,2067.89,2084.05,2067.04,663,3/31/2015
2064.11,2086.24,2088.97,2064.11,493,3/30/2015
2055.78,2061.02,2062.83,2052.96,537,3/27/2015
2059.94,2056.15,2067.15,2045.5,619,3/26/2015
2093.1,2061.05,2097.43,2061.05,582,3/25/2015
2103.94,2091.5,2107.63,2091.5,512,3/24/2015
2107.99,2104.42,2114.86,2104.42,500,3/23/2015
2090.32,2108.1,2113.92,2090.32,1,3/20/2015
2098.69,2089.27,2098.69,2085.56,528,3/19/2015
2072.84,2099.5,2106.85,2061.23,628,3/18/2015
2080.59,2074.28,2080.59,2065.08,475,3/17/2015
2055.35,2081.19,2081.41,2055.35,541,3/16/2015
2064.56,2053.4,2064.56,2041.17,553,3/13/2015
2041.1,2065.95,2066.41,2041.1,541,3/12/2015
2044.69,2040.24,2050.08,2039.69,540,3/11/2015
2076.14,2044.16,2076.14,2044.16,618,3/10/2015
2072.25,2079.43,2083.49,2072.21,491,3/9/2015
2100.91,2071.26,2100.91,2067.27,654,3/6/2015
2098.54,2101.04,2104.25,2095.22,479,3/5/2015
2107.72,2098.53,2107.72,2087.62,489,3/4/2015
2115.76,2107.78,2115.76,2098.26,488,3/3/2015
2105.23,2117.39,2117.52,2104.5,516,3/2/2015
2110.88,2104.5,2112.74,2103.75,596,2/27/2015
2113.91,2110.74,2113.91,2103.76,504,2/26/2015
2115.3,2113.86,2119.59,2109.89,481,2/25/2015
2109.1,2115.48,2117.94,2105.87,499,2/24/2015
2109.83,2109.66,2110.05,2103,497,2/23/2015
2097.65,2110.3,2110.61,2085.44,621,2/20/2015
2099.25,2097.45,2102.13,2090.79,462,2/19/2015
2099.16,2099.68,2100.23,2092.15,458,2/18/2015
2096.47,2100.34,2101.3,2089.8,557,2/17/2015
2088.78,2096.99,2097.03,2086.7,501,2/13/2015
2069.98,2088.48,2088.53,2069.98,563,2/12/2015
2068.55,2068.53,2073.48,2057.99,502,2/11/2015
2049.38,2068.59,2070.86,2048.62,537,2/10/2015
2053.47,2046.74,2056.16,2041.88,502,2/9/2015
2062.28,2055.47,2072.4,2049.97,590,2/6/2015
2043.45,2062.52,2063.55,2043.45,532,2/5/2015
2048.86,2041.51,2054.74,2036.72,638,2/4/2015
2022.71,2050.03,2050.3,2022.71,658,2/3/2015
1996.67,2020.85,2021.66,1980.9,637,2/2/2015
2019.35,1994.99,2023.32,1993.38,893,1/30/2015
2002.45,2021.25,2024.64,1989.18,620,1/29/2015
2032.34,2002.16,2042.49,2001.49,648,1/28/2015
2047.86,2029.55,2047.86,2019.91,562,1/27/2015
2050.42,2057.09,2057.62,2040.97,525,1/26/2015
2062.98,2051.82,2062.98,2050.54,535,1/23/2015
2034.3,2063.15,2064.62,2026.38,643,1/22/2015
2020.19,2032.12,2038.29,2012.04,538,1/21/2015
2020.76,2022.55,2028.94,2004.49,605,1/20/2015
1992.25,2019.42,2020.46,1988.12,731,1/16/2015
2013.75,1992.67,2021.35,1991.47,608,1/15/2015
2018.4,2011.27,2018.4,1988.44,673,1/14/2015
2031.58,2023.03,2056.93,2008.25,610,1/13/2015
2046.13,2028.26,2049.3,2022.58,536,1/12/2015
2063.45,2044.81,2064.43,2038.33,503,1/9/2015
2030.61,2062.14,2064.08,2030.61,604,1/8/2015
2005.55,2025.9,2029.61,2005.55,538,1/7/2015
2022.15,2002.61,2030.25,1992.44,628,1/6/2015
2054.44,2020.58,2054.44,2017.34,611,1/5/2015
2058.9,2058.2,2072.36,2046.04,426,1/2/2015
2082.11,2058.9,2085.58,2057.94,415,12/31/2014
2088.49,2080.35,2088.49,2079.53,307,12/30/2014
2087.63,2090.57,2093.55,2085.75,331,12/29/2014
2084.3,2088.77,2092.7,2084.3,286,12/26/2014
2083.25,2081.88,2087.56,2081.86,224,12/24/2014
2081.48,2082.17,2086.73,2079.77,473,12/23/2014
2069.28,2078.54,2078.76,2069.28,550,12/22/2014
2061.04,2070.65,2077.85,2061.03,1,12/19/2014
2018.98,2061.23,2061.23,2018.98,667,12/18/2014
1973.77,2012.89,2016.75,1973.77,658,12/17/2014
1986.71,1972.74,2016.89,1972.56,690,12/16/2014
2005.03,1989.63,2018.69,1982.26,670,12/15/2014
2030.36,2002.33,2032.25,2002.33,657,12/12/2014
2027.92,2035.33,2055.53,2027.92,527,12/11/2014
2058.86,2026.14,2058.86,2024.26,619,12/10/2014
2056.55,2059.82,2060.6,2034.17,530,12/9/2014
2074.84,2060.31,2075.78,2054.27,547,12/8/2014
2072.78,2075.37,2079.47,2070.81,492,12/5/2014
2073.64,2071.92,2077.34,2062.34,495,12/4/2014
2067.45,2074.33,2076.28,2066.65,536,12/3/2014
2053.77,2066.55,2068.77,2053.77,498,12/2/2014
2065.78,2053.44,2065.78,2049.57,547,12/1/2014
2074.78,2067.56,2075.76,2065.06,411,11/28/2014
2067.36,2072.83,2073.29,2066.62,510,11/26/2014
2070.15,2067.03,2074.21,2064.75,587,11/25/2014
2065.07,2069.41,2070.17,2065.07,483,11/24/2014
2057.46,2063.5,2071.46,2056.75,725,11/21/2014
2045.87,2052.75,2053.84,2040.49,444,11/20/2014
2051.16,2048.72,2052.14,2040.37,456,11/19/2014
2041.48,2051.8,2056.08,2041.48,465,11/18/2014
2038.29,2041.32,2043.07,2034.46,466,11/17/2014
2039.74,2039.82,2042.22,2035.2,447,11/14/2014
2039.21,2039.33,2046.18,2030.44,470,11/13/2014
2037.75,2038.25,2040.33,2031.95,460,11/12/2014
2038.2,2039.68,2041.28,2035.28,379,11/11/2014
2032.01,2038.26,2038.7,2030.17,459,11/10/2014
2032.36,2031.92,2034.26,2025.07,507,11/7/2014
2023.33,2031.21,2031.61,2015.86,497,11/6/2014
2015.29,2023.57,2023.77,2014.42,511,11/5/2014
2015.81,2012.1,2015.98,2001.01,523,11/4/2014
2018.21,2017.81,2024.46,2013.68,495,11/3/2014
2001.2,2018.05,2018.19,2001.2,699,10/31/2014
1979.49,1994.65,1999.4,1974.75,512,10/30/2014
1983.29,1982.3,1991.4,1969.04,550,10/29/2014
1964.14,1985.05,1985.05,1964.14,514,10/28/2014
1962.97,1961.63,1964.64,1951.37,465,10/27/2014
1951.59,1964.58,1965.27,1946.27,499,10/24/2014
1931.02,1950.82,1961.95,1931.02,560,10/23/2014
1941.29,1927.11,1949.31,1926.83,601,10/22/2014
1909.38,1941.28,1942.45,1909.38,586,10/21/2014
1885.62,1904.01,1905.03,1882.3,529,10/20/2014
1864.91,1886.76,1898.16,1864.91,805,10/17/2014
1855.95,1862.76,1876.01,1835.02,795,10/16/2014
1874.18,1862.49,1874.18,1820.66,926,10/15/2014
1877.11,1877.7,1898.71,1871.79,689,10/14/2014
1905.65,1874.74,1912.09,1874.14,670,10/13/2014
1925.63,1906.13,1936.98,1906.05,757,10/10/2014
1967.68,1928.21,1967.68,1927.56,604,10/9/2014
1935.55,1968.89,1970.36,1925.25,610,10/8/2014
1962.36,1935.1,1962.36,1934.87,519,10/7/2014
1970.01,1964.82,1977.84,1958.43,433,10/6/2014
1948.12,1967.9,1971.19,1948.12,544,10/3/2014
1945.83,1946.17,1952.32,1926.03,513,10/2/2014
1971.44,1946.16,1971.44,1941.72,585,10/1/2014
1978.21,1972.29,1985.17,1968.96,590,9/30/2014
1978.96,1977.8,1981.28,1964.04,421,9/29/2014
1966.22,1982.85,1986.37,1966.22,436,9/26/2014
1997.32,1965.99,1997.32,1965.99,526,9/25/2014
1983.34,1998.3,1999.79,1978.63,486,9/24/2014
1992.78,1982.77,1995.41,1982.77,483,9/23/2014
2009.08,1994.29,2009.08,1991.01,474,9/22/2014
2012.74,2010.4,2019.26,2006.59,1,9/19/2014
2003.07,2011.36,2012.34,2003.07,475,9/18/2014
1999.3,2001.57,2010.74,1993.29,478,9/17/2014
1981.93,1998.98,2002.28,1979.06,441,9/16/2014
1986.04,1984.13,1987.18,1978.48,433,9/15/2014
1996.74,1985.54,1996.74,1980.26,500,9/12/2014
1992.85,1997.45,1997.65,1985.93,399,9/11/2014
1988.41,1995.69,1996.66,1982.99,427,9/10/2014
2000.73,1988.44,2001.01,1984.61,450,9/9/2014
2007.17,2001.54,2007.17,1995.6,411,9/8/2014
1998,2007.71,2007.71,1990.1,450,9/5/2014
2001.67,1997.65,2011.17,1992.54,426,9/4/2014
2003.57,2000.72,2009.28,1998.14,396,9/3/2014
2004.07,2002.28,2006.12,1994.85,399,9/2/2014
1998.45,2003.37,2003.38,1994.65,425,8/29/2014
1997.42,1996.74,1998.55,1990.52,315,8/28/2014
2000.54,2000.12,2002.14,1996.2,342,8/27/2014
1998.59,2000.02,2005.04,1998.59,314,8/26/2014
1991.74,1997.92,2001.95,1991.74,336,8/25/2014
1992.6,1988.4,1993.54,1984.76,377,8/22/2014
1986.82,1992.37,1994.76,1986.82,395,8/21/2014
1980.46,1986.51,1988.57,1977.68,378,8/20/2014
1972.73,1981.6,1982.57,1972.73,393,8/19/2014
1958.36,1971.74,1971.99,1958.36,422,8/18/2014
1958.87,1955.06,1964.04,1941.5,599,8/15/2014
1947.41,1955.18,1955.23,1947.41,322,8/14/2014
1935.6,1946.72,1948.41,1935.6,368,8/13/2014
1935.73,1933.75,1939.65,1928.29,352,8/12/2014
1933.43,1936.92,1944.9,1933.43,399,8/11/2014
1910.35,1931.59,1932.38,1909.01,456,8/8/2014
1923.03,1909.57,1928.89,1904.78,474,8/7/2014
1917.29,1920.24,1927.91,1911.45,488,8/6/2014
1936.34,1920.21,1936.34,1913.77,500,8/5/2014
1926.62,1938.99,1942.92,1921.2,468,8/4/2014
1929.8,1925.15,1937.35,1916.37,519,8/1/2014
1965.14,1930.67,1965.14,1930.67,623,7/31/2014
1973.21,1970.07,1978.9,1962.42,476,7/30/2014
